,Taxon ID,Taxon ID InfoSpecies,Taxon Name,Habitatkombination,Jura,Mittelland,habitat,Kollin,Montan,JU,BE,Priorität,Verantwortung,protection
208,18113,infofauna:18113,"Dyschirius abditus Fedorenko, 1993",0,A,A,"[2, 3]",A,0,0,A,3,1,[]
209,18116,infofauna:18116,"Trechus pertyi Heer, 1837",0,0,0,[4],0,0,0,A,3,4,['Endemische Art']
210,18117,infofauna:18117,"Trechus schaumi Pandellé, 1867",0,0,0,[3],0,0,0,0,4,3,['Endemische Art']
211,18118,infofauna:18118,"Trechus strigipennis Kiesenwetter, 1861",0,0,0,[3],0,0,0,0,4,3,[]
212,18121,infofauna:18121,"Trechus strasseri Ganglbauer, 1891",0,0,0,[3],0,0,0,0,4,3,['Endemische Art']
213,18122,infofauna:18122,"Trechus tenuilimbatus K. Daniel & J. Daniel, 1898",0,0,0,[3],0,0,0,0,4,3,['Endemische Art']
214,18123,infofauna:18123,"Trechus laevipes Jeannel, 1927",0,0,0,[3],0,0,0,0,1,3,"['Endemische Art', 'Geschützte Art NHV']"
215,18124,infofauna:18124,"Trechus pochoni Jeannel, 1939",0,0,0,[3],0,0,0,0,2,4,['Endemische Art']
216,18125,infofauna:18125,"Trechus piazzolii Focarile, 1950",0,0,0,[3],0,0,0,0,4,3,['Endemische Art']
217,18128,infofauna:18128,"Boldoriella tedeschii Sciaky, 1977",0,0,0,"[3, 6]",0,B,0,0,3,3,['Endemische Art']
218,18131,infofauna:18131,"Duvalius longhii Comolli, 1837",0,0,0,"[1, 6]",0,B,0,0,3,3,['Endemische Art']
219,18132,infofauna:18132,"Trichaphaenops sollaudi Jeannel, 1916",0,A,0,[3],0,C,D,0,3,3,['Endemische Art']
220,18136,infofauna:18136,"Trechus schyberosiae Szallies & Schüle, 2011",0,0,0,[3],0,0,0,A,3,4,['Endemische Art']
221,18145,infofauna:18145,"Bembidion striatum (Fabricius, 1792)",0,0,C,[3],C,0,0,D,2,1,[]
222,18146,infofauna:18146,"Bembidion foraminosum Sturm, 1825",0,0,C,[3],A,0,0,C,2,1,[]
223,18147,infofauna:18147,"Bembidion velox (Linnaeus, 1761)",99,0,D,[3],D,0,0,0,2,1,[]
224,18148,infofauna:18148,"Bembidion litorale (Olivier, 1790)",0,0,A,"[2, 3]",A,0,0,A,2,1,[]
225,18149,infofauna:18149,"Bembidion laticolle (Duftschmid, 1812)",99,0,0,[3],0,D,0,0,2,1,[]
226,18157,infofauna:18157,"Bembidion obliquum Sturm, 1825",0,C,D,[2],D,C,0,D,2,1,[]
227,18160,infofauna:18160,"Bembidion prasinum (Duftschmid, 1812)",0,D,A,"[2, 3]",A,0,A,0,3,1,[]
228,18161,infofauna:18161,"Bembidion virens Gyllenhal, 1827",0,0,C,[3],C,0,0,0,1,2,[]
229,18165,infofauna:18165,"Bembidion penninum Netolitzky, 1918",0,0,0,[3],B,A,0,0,4,2,[]
230,18167,infofauna:18167,"Bembidion atrocaeruleum (Stephens, 1828)",0,B,A,[2],A,0,0,B,4,1,[]
231,18178,infofauna:18178,"Bembidion eques Sturm, 1825",0,0,B,[3],D,A,0,A,1,2,[]
232,18181,infofauna:18181,"Bembidion latinum Netolitzky, 1911",1,A,A,"[2, 7, 8]",A,B,A,A,4,1,[]
233,18182,infofauna:18182,"Bembidion stephensii Crotch, 1866",0,A,B,"[2, 7]",A,0,C,A,4,1,[]
234,18186,infofauna:18186,"Bembidion lunatum (Duftschmid, 1812)",0,A,A,[2],A,A,A,A,4,1,[]
235,18188,infofauna:18188,"Bembidion bruxellense Wesmael, 1835",1,A,B,[2],A,A,0,A,4,1,[]
236,18197,infofauna:18197,"Bembidion fluviatile Dejean, 1831",0,A,D,[3],A,0,A,D,2,1,[]
237,18199,infofauna:18199,"Bembidion modestum (Fabricius, 1801)",0,D,C,[3],A,C,0,D,3,1,[]
238,18203,infofauna:18203,"Bembidion rhaeticum Heer, 1837",0,0,0,[3],0,0,0,0,4,3,[]
239,18210,infofauna:18210,"Bembidion elongatum Dejean, 1831 s.l.",0,0,A,[2],A,0,0,0,3,1,[]
240,18222,infofauna:18222,"Bembidion humerale Sturm, 1825",0,A,0,[2],0,A,0,B,1,2,[]
241,18244,infofauna:18244,"Patrobus australis J.R. Sahlberg, 1875",0,0,A,[2],A,0,0,D,3,1,[]
242,18253,infofauna:18253,"Ophonus sabulicola (Panzer, 1796)",0,B,C,[4],A,B,0,D,2,2,[]
243,18254,infofauna:18254,"Ophonus stictus Stephens, 1828",0,B,A,"[4, 7]",A,A,B,0,3,1,[]
244,18267,infofauna:18267,"Ophonus cribricollis (Dejean, 1829)",99,0,D,[],C,0,0,0,2,1,[]
245,18273,infofauna:18273,"Harpalus flavescens (Piller & Mitterpacher, 1783)",0,0,B,[3],C,0,0,0,4,1,[]
246,18274,infofauna:18274,"Harpalus froelichii Sturm, 1818",0,0,D,"[7, 8]",A,0,0,0,3,2,[]
247,18276,infofauna:18276,"Harpalus zabroides Dejean, 1829",0,0,0,[8],B,A,0,0,1,3,[]
248,18279,infofauna:18279,"Harpalus smaragdinus (Duftschmid, 1812)",1,B,A,"[4, 7, 8]",B,A,0,A,4,1,[]
249,18287,infofauna:18287,"Harpalus xanthopus winkleri Schauberger, 1923",0,0,0,[4],0,0,0,0,4,2,[]
250,18288,infofauna:18288,"Harpalus progrediens Schauberger, 1922",99,A,A,"[2, 6]",A,0,0,B,4,1,[]
251,18292,infofauna:18292,"Harpalus marginellus Gyllenhal, 1827",0,0,A,"[4, 7]",A,A,0,B,4,2,[]
252,18298,infofauna:18298,"Harpalus fuscipalpis Sturm, 1818",99,0,C,"[7, 8]",0,C,0,0,3,2,[]
253,18303,infofauna:18303,"Harpalus politus Dejean, 1829",99,0,D,[],D,D,0,0,2,1,[]
254,18310,infofauna:18310,"Stenolophus skrimshiranus Stephens, 1828",1,C,D,"[2, 6]",D,0,0,C,2,1,[]
255,18311,infofauna:18311,"Stenolophus discophorus (Fischer von Waldheim, 1823)",99,0,A,[2],A,0,0,D,2,1,[]
256,18314,infofauna:18314,"Dicheirotrichus placidus (Gyllenhal, 1827)",0,0,B,[2],A,0,0,B,3,1,[]
257,18315,infofauna:18315,"Bradycellus ruficollis (Stephens, 1828)",0,B,C,[5],0,B,0,C,3,1,[]
258,18322,infofauna:18322,"Acupalpus brunnipes (Sturm, 1825)",99,0,C,"[2, 3]",C,0,0,D,2,1,[]
259,18324,infofauna:18324,"Acupalpus parvulus (Sturm, 1825)",0,C,A,[2],A,0,C,D,3,1,[]
260,18325,infofauna:18325,"Acupalpus maculatus (Schaum, 1860)",1,D,A,"[2, 7]",A,0,0,A,3,1,[]
261,18328,infofauna:18328,"Acupalpus exiguus Dejean, 1829",0,0,A,[],A,0,0,0,2,1,[]
262,18331,infofauna:18331,"Amblystomus niger (Heer, 1841)",0,B,A,[2],A,0,0,0,1,2,[]
263,18333,infofauna:18333,"Stomis rostratus (Duftschmid, 1812)",99,0,0,[6],B,B,0,0,4,2,[]
264,18335,infofauna:18335,"Poecilus kugelanni (Panzer, 1797)",0,D,C,"[4, 8]",0,A,0,0,2,1,['Geschützte Art NHV']
265,18342,infofauna:18342,"Poecilus sericeus Fischer von Waldheim, 1824",99,0,0,[],0,A,0,0,2,1,[]
266,18356,infofauna:18356,"Pterostichus gracilis (Dejean, 1828)",0,A,A,"[2, 6]",A,A,0,A,4,1,[]
267,18358,infofauna:18358,"Pterostichus oenotrius Ravizza, 1975",0,0,0,"[2, 6]",A,B,0,0,4,1,[]
268,18359,infofauna:18359,"Pterostichus macer (Marsham, 1802)",0,C,B,[8],B,0,0,0,2,1,[]
269,18361,infofauna:18361,"Pterostichus quadrifoveolatus Letzner, 1852",0,A,A,[6],A,A,0,A,2,1,[]
270,18365,infofauna:18365,"Pterostichus aterrimus (Herbst, 1784)",0,0,C,[2],A,D,0,0,2,1,[]
271,18375,infofauna:18375,"Pterostichus flavofemoratus (Dejean, 1828)",99,0,0,[4],0,0,0,0,3,3,[]
272,18376,infofauna:18376,"Pterostichus cribratus (Dejean, 1828)",1,0,0,"[4, 6]",0,0,0,0,3,3,[]
273,18386,infofauna:18386,"Pterostichus fasciatopunctatus (Creutzer, 1799)",99,0,A,"[2, 6]",A,B,0,0,4,2,[]
274,18395,infofauna:18395,"Pterostichus honnoratii (Dejean, 1828)",0,0,0,"[3, 4]",0,B,0,A,4,2,[]
275,18397,infofauna:18397,"Pterostichus rutilans (Dejean, 1828)",0,0,0,"[1, 3]",0,A,0,0,4,2,[]
276,18399,infofauna:18399,"Molops elatus (Fabricius, 1801)",1,A,B,"[4, 6]",B,B,0,0,4,2,[]
277,18402,infofauna:18402,"Tanythrix edurus (Dejean, 1828)",0,0,0,[6],0,A,0,0,3,3,[]
278,18411,infofauna:18411,"Abax oblongus (Dejean, 1831)",0,0,0,[4],0,A,0,0,1,3,"['Endemische Art', 'Geschützte Art NHV']"
279,18413,infofauna:18413,"Platyderus rufus (Duftschmid, 1812)",99,0,0,[6],B,A,0,0,4,2,[]
280,18423,infofauna:18423,"Calathus rubripes Dejean, 1831",0,0,0,"[4, 6]",A,B,0,0,4,2,[]
281,18425,infofauna:18425,"Calathus rotundicollis Dejean, 1828",99,0,B,[3],B,0,0,0,2,1,[]
282,18428,infofauna:18428,"Sphodrus leucophthalmus (Linnaeus, 1758)",0,D,D,[9],A,0,0,0,2,1,[]
283,18431,infofauna:18431,"Laemostenus terricola (Herbst, 1784)",0,B,B,[3],B,0,B,B,3,1,[]
284,18434,infofauna:18434,"Laemostenus macropus (Chaudoir, 1861)",0,0,0,"[3, 6]",B,A,0,0,4,2,[]
285,18435,infofauna:18435,"Olisthopus rotundatus (Paykull, 1790)",0,B,C,[7],C,A,0,B,3,1,[]
286,18436,infofauna:18436,"Olisthopus sturmii (Duftschmid, 1812)",99,0,D,[],D,0,0,0,2,1,[]
287,18438,infofauna:18438,"Sericoda quadripunctata (De Geer, 1774)",99,0,0,[6],B,A,0,0,1,2,[]
288,18439,infofauna:18439,"Agonum impressum (Panzer, 1796)",0,D,C,"[2, 3]",D,0,0,D,2,1,[]
289,18441,infofauna:18441,"Agonum ericeti (Panzer, 1809)",0,A,0,[2],0,A,C,A,1,2,[]
290,18442,infofauna:18442,"Agonum viridicupreum (Goeze, 1777)",0,A,A,[2],A,A,B,A,2,1,[]
291,18447,infofauna:18447,"Agonum versutum Sturm, 1824",0,A,A,"[2, 6]",A,A,A,A,4,1,[]
292,18451,infofauna:18451,"Agonum lugens (Duftschmid, 1812)",0,A,A,"[2, 6]",A,A,0,B,4,1,[]
293,18452,infofauna:18452,"Platynus livens (Gyllenhal, 1810)",1,0,A,"[2, 6]",A,0,0,A,4,1,[]
294,18453,infofauna:18453,"Agonum antennarium (Duftschmid, 1812)",0,0,0,"[2, 6]",A,0,0,0,4,1,[]
295,18455,infofauna:18455,"Agonum scitulum Dejean, 1828",1,A,B,[2],A,0,A,A,4,1,[]
296,18456,infofauna:18456,"Agonum piceum (Linnaeus, 1758)",0,A,B,"[2, 6]",A,A,0,B,4,1,[]
297,18457,infofauna:18457,"Agonum gracile Sturm, 1824",0,A,A,[2],A,0,A,A,3,1,[]
298,18462,infofauna:18462,"Platynus longiventris Mannerheim, 1825",0,0,A,[2],A,0,0,0,2,1,[]
299,18465,infofauna:18465,"Anchomenus cyaneus Dejean, 1828",0,0,0,"[1, 3]",0,A,0,0,1,2,['Geschützte Art NHV']
300,18468,infofauna:18468,"Platynus complanatus Dejean, 1828",0,0,0,[6],0,A,0,0,3,3,[]
301,18469,infofauna:18469,"Zabrus tenebrionides (Goeze, 1777)",1,B,B,"[4, 8]",B,0,0,0,3,1,[]
302,18474,infofauna:18474,"Amara concinna Zimmermann, 1832",99,0,D,[3],D,0,0,D,2,1,[]
303,18481,infofauna:18481,"Amara schimperi Wencker, 1866",0,B,A,"[2, 3]",A,0,0,A,4,1,[]
304,18485,infofauna:18485,"Amara nigricornis C.G. Thomson, 1857",0,B,0,[4],0,0,0,A,4,2,[]
305,18486,infofauna:18486,"Amara proxima Putzeys, 1866",1,0,0,"[4, 7]",C,A,0,0,3,1,[]
306,18494,infofauna:18494,"Amara tibialis (Paykull, 1798)",0,A,A,[4],A,0,0,0,2,1,[]
307,18498,infofauna:18498,"Amara fusca Dejean, 1828",0,0,C,"[2, 7]",A,A,0,0,3,1,[]
308,18501,infofauna:18501,"Amara messae Baliani, 1924",99,0,0,[4],0,0,0,0,2,1,[]
309,18505,infofauna:18505,"Amara sabulosa (Audinet-Serville, 1821)",0,0,C,[],C,0,0,0,2,1,[]
310,18506,infofauna:18506,"Amara fulva (O.F. Müller, 1776)",0,D,A,"[2, 3]",A,D,0,B,2,1,[]
311,18508,infofauna:18508,"Amara apricaria (Paykull, 1790)",0,D,B,"[7, 8]",A,0,0,0,4,1,[]
312,18513,infofauna:18513,"Amara infuscata (Putzeys, 1866)",99,0,0,[4],0,0,0,0,4,2,[]
313,18514,infofauna:18514,"Chlaenius spoliatus (P. Rossi, 1790)",99,0,B,"[2, 6]",B,0,0,0,4,1,[]
314,18515,infofauna:18515,"Chlaenius velutinus (Duftschmid, 1812)",0,0,A,[3],A,0,0,0,2,1,[]
315,18516,infofauna:18516,"Chlaenius tristis (Schaller, 1783)",0,D,A,[2],A,0,0,D,3,1,[]
316,18521,infofauna:18521,"Chlaenius olivieri Crotch, 1871",0,0,A,[2],A,0,0,D,2,1,[]
317,18522,infofauna:18522,"Chlaenius sulcicollis (Paykull, 1798)",99,0,D,[3],D,0,0,0,2,1,[]
318,18524,infofauna:18524,"Oodes helopioides helepioides (Fabricius, 1792)",0,B,A,[2],A,0,A,A,4,1,[]
319,18527,infofauna:18527,"Licinus cassideus (Fabricius, 1792)",0,0,B,[4],A,A,0,0,1,2,['Geschützte Art NHV']
320,18528,infofauna:18528,"Badister unipustulatus Bonelli, 1813",0,C,B,[2],B,0,0,B,2,2,[]
321,18533,infofauna:18533,"Badister dilatatus Chaudoir, 1837",1,C,A,[2],A,0,0,A,4,1,[]
322,18535,infofauna:18535,"Badister collaris Motschulsky, 1844",0,0,A,[2],A,0,0,A,4,1,[]
323,18537,infofauna:18537,"Panagaeus bipustulatus (Fabricius, 1775)",1,A,A,[5],A,A,B,A,4,1,[]
324,18538,infofauna:18538,"Odacantha melanura (Linnaeus, 1767)",0,B,A,[2],A,0,B,A,4,1,[]
325,18540,infofauna:18540,"Lebia cyanocephala (Linnaeus, 1758)",1,C,D,[5],A,0,0,C,4,1,[]
326,18542,infofauna:18542,"Lebia trimaculata (Villers, 1789)",1,D,D,[5],0,A,0,0,2,1,[]
327,18543,infofauna:18543,"Lebia scapularis (Geoffroy, 1785)",1,0,C,[5],B,0,0,0,4,2,[]
328,18545,infofauna:18545,"Lebia marginata (Geoffroy, 1785)",1,0,B,[5],B,0,0,D,3,1,[]
329,18548,infofauna:18548,"Demetrias imperialis (Germar, 1824)",0,D,A,[2],A,0,0,A,4,1,[]
330,18550,infofauna:18550,"Cymindis axillaris (Fabricius, 1794)",0,D,D,[4],A,A,0,D,3,1,[]
331,18555,infofauna:18555,"Cymindis angularis Gyllenhal, 1810",99,0,0,[],0,D,0,0,1,2,[]
332,18557,infofauna:18557,"Cymindis miliaris (Fabricius, 1801)",0,0,0,[4],B,B,0,0,1,2,['Geschützte Art NHV']
333,18558,infofauna:18558,"Paradromius longiceps (Dejean, 1826)",0,0,A,[2],A,0,0,C,4,1,[]
334,18560,infofauna:18560,"Paradromius ruficollis (Motschulsky, 1844)",99,0,0,[],0,0,0,A,4,2,[]
335,18564,infofauna:18564,"Dromius schneideri Crotch, 1871",1,A,C,"[5, 6]",C,A,0,A,2,1,[]
336,18569,infofauna:18569,"Philorhizus quadrisignatus (Dejean, 1825)",1,B,A,[5],A,0,0,B,4,1,[]
337,18570,infofauna:18570,"Philorhizus sigma (P. Rossi, 1790)",1,C,0,[5],C,C,0,0,1,2,[]
338,18581,infofauna:18581,"Drypta dentata (P. Rossi, 1790)",1,A,A,"[2, 4]",A,0,A,D,4,1,[]
339,18583,infofauna:18583,"Brachinus elegans Chaudoir, 1842",0,B,A,[8],A,0,0,A,4,1,[]
340,18586,infofauna:18586,"Brachinus sclopeta (Fabricius, 1792)",0,0,A,"[7, 8]",A,0,0,0,2,1,[]
341,18587,infofauna:18587,"Brachinus immaculicornis Dejean, 1826",0,0,D,[3],B,0,0,0,1,2,[]
342,18588,infofauna:18588,"Leistus montanus montanus Stephens, 1827",0,0,0,[4],0,D,0,D,4,2,[]
343,18593,infofauna:18593,"Agonum carbonarium Dejean, 1828",0,0,0,[2],0,0,0,0,4,2,[]
344,18598,infofauna:18598,"Amara gebleri Dejean, 1831",0,0,0,[6],A,0,0,0,4,1,[]
345,18613,infofauna:18613,"Agonum hypocrita (Apfelbeck, 1904)",1,0,A,"[2, 6]",A,A,0,A,2,1,[]
346,18637,infofauna:18637,"Trichotichnus rimanus Schauberger, 1936",0,0,0,[6],0,A,0,0,4,2,[]
347,18638,infofauna:18638,"Nebria cordicollis crypticola Ledoux & Roux, 2005",0,A,0,[3],0,0,0,0,2,4,['Endemische Art']
348,18642,infofauna:18642,"Oreonebria bluemlisalpicola Szallies & Huber, 2014",0,0,0,[3],0,0,0,A,3,4,['Endemische Art']
349,18843 ,infofauna:18843,"Graphoderus bilineatus (De Geer, 1774)",1,C,A,[1],A,C,0,C,3,2,"['Smaragd- Art', 'Geschützte Art NHV']"
350,21300,infofauna:21300,"Acmaeodera degener (Scopoli, 1763)",1,0,0,[6],A,A,0,0,1,2,['Waldzielart']
351,21301,infofauna:21301,"Acmaeoderella flavofasciata (Piller & Mitterpacher, 1783)",1,0,0,[6],A,A,0,0,4,1,['Landwirtschaftl. UZL-Art']
352,21302,infofauna:21302,"Trachypteris picta decostigma (Fabricius, 1787)",0,0,A,[6],A,D,0,0,2,1,[]
353,21303,infofauna:21303,"Chalcophora mariana (Linnaeus, 1758)",0,0,0,[6],A,A,0,0,3,2,"['Waldzielart', 'Geschützte Art NHV']"
354,21305,infofauna:21305,"Ptosima undecimmaculata (Herbst, 1784)",0,A,A,"[5, 6, 8]",A,A,0,A,2,1,['Landwirtschaftl. UZL-Art']
355,21309,infofauna:21309,"Dicerca alni (Fischer von Waldheim, 1824)",0,0,A,[6],A,A,0,0,3,2,"['Waldzielart', 'Geschützte Art NHV']"
356,21310,infofauna:21310,"Dicerca berolinensis (Herbst, 1779)",0,A,D,[6],A,0,A,D,1,2,"['Waldzielart', 'Geschützte Art NHV']"
357,21311,infofauna:21311,"Dicerca moesta (Fabricius, 1792)",0,0,0,[6],D,A,0,0,1,2,"['Waldzielart', 'Geschützte Art NHV']"
358,21312,infofauna:21312,"Poecilonota variolosa (Paykull, 1799)",0,D,A,"[5, 6]",A,A,0,C,4,1,"['Waldzielart', 'Geschützte Art NHV']"
359,21313,infofauna:21313,"Lamprodila decipiens (Gebler, 1847)",0,D,A,[6],A,A,0,D,3,1,['Geschützte Art NHV']
360,21315,infofauna:21315,"Lamprodila rutilans (Fabricius, 1777)",0,A,A,[6],A,A,A,A,4,1,['Waldzielart']
361,21320,infofauna:21320,"Buprestis novemmaculata Linnaeus, 1767",0,0,0,[6],A,A,0,0,3,2,[]
362,21321,infofauna:21321,"Buprestis octoguttata Linnaeus, 1758",0,A,0,[6],A,A,0,A,4,1,[]
363,21325,infofauna:21325,"Phaenops formaneki Jacobson, 1913 s.l.",0,0,A,[6],A,A,0,0,4,1,[]
364,21326,infofauna:21326,"Anthaxia candens (Panzer, 1789)",1,A,A,"[5, 6, 8]",A,A,A,A,4,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
365,21327,infofauna:21327,"Anthaxia cichorii (Olivier, 1790)",1,0,C,[5],A,B,0,0,2,1,['Landwirtschaftl. UZL-Art']
366,21328,infofauna:21328,"Anthaxia fulgurans (Schrank, 1789)",1,0,0,"[4, 5, 6, 7]",A,A,0,0,2,1,[]
367,21329,infofauna:21329,"Anthaxia chevrieri Gory & Laporte, 1839",1,0,0,[5],A,A,0,0,4,1,[]
368,21333,infofauna:21333,"Anthaxia istriana Rosenhauer, 1847",1,0,0,[5],A,A,0,0,4,2,[]
369,21335,infofauna:21335,"Anthaxia manca (Linnaeus, 1767)",1,0,A,[6],A,A,0,0,3,1,"['Waldzielart', 'Geschützte Art NHV']"
370,21336,infofauna:21336,"Anthaxia millefolii (Fabricius, 1801)",1,0,0,"[4, 5, 6, 7]",A,0,0,0,2,1,[]
371,21337,infofauna:21337,"Anthaxia nigrojubata incognita Bílý, 1974",1,A,0,[6],A,A,A,A,4,2,[]
372,21339,infofauna:21339,"Anthaxia podolica Mannerheim, 1837",1,0,A,[6],A,A,0,0,3,1,[]
373,21342,infofauna:21342,"Anthaxia suzannae Théry, 1942",1,0,A,"[4, 5, 6, 7]",A,0,0,0,2,1,[]
374,21349,infofauna:21349,"Chrysobothris solieri Gory & Laporte, 1837",0,A,D,[6],A,A,0,0,4,1,[]
375,21351,infofauna:21351,"Coraebus elatus (Fabricius, 1787)",0,0,A,[4],A,A,0,0,3,1,[]
376,21353,infofauna:21353,"Coraebus rubi (Linnaeus, 1767)",0,0,0,[5],A,0,0,0,4,1,[]
377,21354,infofauna:21354,"Coraebus undatus (Fabricius, 1787)",0,C,B,[6],A,A,0,D,3,1,['Waldzielart']
378,21356,infofauna:21356,"Meliboeus fulgificollis (P. H. Lucas, 1846)",0,0,A,[6],A,A,0,0,3,1,[]
379,21358,infofauna:21358,"Agrilus antiquus Mulsant & Rey, 1863",0,0,0,[5],B,0,0,0,3,1,[]
380,21362,infofauna:21362,"Agrilus betuleti (Ratzeburg, 1837)",0,0,C,[6],A,A,0,0,4,1,[]
381,21373,infofauna:21373,"Agrilus lineola Kiesenwetter, 1857",0,0,0,"[5, 6]",A,0,0,0,2,1,[]
382,21381,infofauna:21381,"Agrilus subauratus (Gebler, 1833)",0,A,A,[6],A,A,A,D,3,1,[]
383,21389,infofauna:21389,"Habroloma nanum (Paykull, 1799)",0,A,A,[6],A,A,0,A,4,1,[]
384,21395,infofauna:21395,"Trachys troglodytes Gyllenhal, 1817",0,A,A,[4],A,A,A,A,4,1,[]
385,21427,infofauna:21427,"Eurythyrea quercus (Herbst, 1780)",0,A,0,[6],A,0,0,0,1,2,"['Waldzielart', 'Geschützte Art NHV']"
386,22769,infofauna:22769,"Oryctes nasicornis (Linnaeus, 1758)",0,B,A,[9],A,0,B,D,4,1,['Geschützte Art NHV']
387,22773,infofauna:22773,"Protaetia aeruginosa (Drury, 1770)",1,D,A,[6],A,0,0,D,3,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art']"
388,22774,infofauna:22774,"Protaetia affinis (Andersch, 1797)",1,0,0,[6],A,A,0,0,2,2,"['Waldzielart', 'Landwirtschaftl. UZL-Art']"
389,22775,infofauna:22775,"Protaetia angustata (Germar, 1817)",1,0,0,[6],A,D,0,0,2,1,['Waldzielart']
390,22778,infofauna:22778,"Protaetia fieberi (Kraatz, 1880)",1,C,A,[8],A,0,C,D,2,1,[]
391,22779,infofauna:22779,"Protaetia marmorata (Fabricius, 1792)",1,A,A,[6],A,A,D,A,4,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art']"
392,22780,infofauna:22780,"Protaetia morio (Fabricius, 1781)",1,0,0,[6],A,A,0,0,3,1,['Landwirtschaftl. UZL-Art']
393,22782,infofauna:22782,"Osmoderma eremita (Scopoli, 1763)",0,A,A,[6],A,C,0,D,2,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
394,22784,infofauna:22784,"Gnorimus variabilis (Linnaeus, 1758)",1,0,D,[6],A,A,0,0,3,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art']"
395,22786,infofauna:22786,"Trichius sexualis Bedel, 1906",1,B,A,[6],A,A,0,0,3,1,[]
396,22787,infofauna:22787,"Trichius gallicus Dejean, 1821",1,0,C,[6],A,A,0,0,3,1,['Landwirtschaftl. UZL-Art']
397,22800,infofauna:22800,"Lucanus cervus (Linnaeus, 1758)",0,A,A,[6],A,A,A,A,4,1,"['Waldzielart', 'Smaragd- Art', 'Geschützte Art NHV']"
398,22804,infofauna:22804,"Ceruchus chrysomelinus (Hochenwart, 1785)",0,0,0,[6],A,A,0,A,3,1,['Waldzielart']
399,22807,infofauna:22807,"Aegosoma scabricorne (Scopoli, 1763)",0,A,A,"[6, 8]",A,A,C,D,3,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art']"
400,22808,infofauna:22808,"Ergates faber (Linnaeus, 1760)",0,0,0,[6],A,A,0,0,3,1,"['Waldzielart', 'Geschützte Art NHV']"
401,22810,infofauna:22810,"Tragosoma depsarium (Linnaeus, 1767)",0,0,0,[6],0,A,0,D,2,2,"['Waldzielart', 'Geschützte Art NHV']"
402,22814,infofauna:22814,"Asemum striatum (Linnaeus, 1758)",0,A,A,[6],A,A,A,C,4,1,[]
403,22821,infofauna:22821,"Rhagium sycophanta (Schrank, 1781)",1,A,A,"[5, 6]",A,A,A,A,3,1,[]
404,22822,infofauna:22822,"Rhamnusium bicolor (Schrank, 1781)",0,A,A,[6],A,A,0,A,2,1,"['Waldzielart', 'Geschützte Art NHV']"
405,22825,infofauna:22825,"Anisorus quercus (Götz, 1783)",0,A,A,[6],A,A,D,B,3,1,[]
406,22827,infofauna:22827,"Pachyta lamed (Linnaeus, 1758)",1,0,0,[6],C,A,0,0,2,2,['Geschützte Art NHV']
407,22833,infofauna:22833,"Acmaeops marginatus (Fabricius, 1781)",0,0,0,[6],A,A,0,0,3,2,[]
408,22834,infofauna:22834,"Acmaeops pratensis (Laicharting, 1784)",1,0,0,[6],A,A,0,C,3,2,[]
409,22835,infofauna:22835,"Acmaeops septentrionis C.G. Thomson, 1866",1,B,0,[6],A,A,0,A,4,2,[]
410,22839,infofauna:22839,"Cortodera humeralis (Schaller, 1783)",1,A,A,[6],A,A,0,0,3,1,[]
411,22845,infofauna:22845,"Stictoleptura cordigera (Fuessly, 1775)",1,0,C,[6],A,C,0,0,2,1,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
412,22847,infofauna:22847,"Stictoleptura erythroptera (Hagenbach, 1822)",1,0,0,[6],A,A,0,0,1,2,[]
413,22854,infofauna:22854,"Anoplodera rufipes (Schaller, 1783)",1,C,A,[6],A,A,0,D,2,1,[]
414,22856,infofauna:22856,"Stictoleptura scutellata (Fabricius, 1781)",1,A,0,[6],A,A,A,0,3,1,[]
415,22859,infofauna:22859,"Lepturobosca virens (Linnaeus, 1758)",1,C,D,[6],A,A,0,A,4,2,['Geschützte Art NHV']
416,22862,infofauna:22862,"Judolia sexmaculata (Linnaeus, 1758)",1,0,0,[6],A,A,0,B,4,2,[]
417,22863,infofauna:22863,"Leptura aethiops Poda von Neuhaus, 1761",1,C,A,[6],A,A,D,B,2,1,[]
418,22864,infofauna:22864,"Leptura annularis Fabricius, 1801",1,A,D,[6],A,A,A,0,2,2,[]
419,22865,infofauna:22865,"Strangalia attenuata (Linnaeus, 1758)",1,D,A,[6],A,A,0,A,4,1,[]
420,22871,infofauna:22871,"Etorofus pubescens (Fabricius, 1787)",1,0,0,[6],A,A,0,0,4,2,[]
421,22872,infofauna:22872,"Leptura quadrifasciata Linnaeus, 1758",1,A,A,"[5, 6]",A,A,A,A,4,1,[]
422,22873,infofauna:22873,"Pedostrangalia revestita (Linnaeus, 1767)",1,C,A,"[5, 6]",A,A,0,D,3,1,['Geschützte Art NHV']
423,22875,infofauna:22875,"Necydalis major Linnaeus, 1758",0,0,0,[6],A,A,0,0,2,2,['Geschützte Art NHV']
424,22877,infofauna:22877,"Saphanus piceus (Laicharting, 1784)",0,0,0,[6],A,A,0,0,3,1,[]
